Problema: p43.atsp
Configuración utilizada:
Operador de selección: Por Torneo con tamaño de torneo: 2 individuos
Operador de cruce: Cruce de arcos
Operador de mutación: Mutación por Inversión. Probabilidad: 0.3
Mejor fitness en iteración 69: 5743.0 Diferencia: 0.0
Mejor fitness en iteración 70: 5737.0 Diferencia: -6.0
Mejor fitness en iteración 71: 5719.0 Diferencia: -24.0
Mejor fitness en iteración 72: 5713.0 Diferencia: -24.0
Mejor fitness en iteración 73: 5713.0 Diferencia: -6.0
Mejor fitness en iteración 74: 5706.0 Diferencia: -13.0
Mejor fitness en iteración 75: 5706.0 Diferencia: -7.0
Mejor fitness en iteración 76: 5706.0 Diferencia: -7.0
Mejor fitness en iteración 77: 5706.0 Diferencia: 0.0
Mejor fitness en iteración 78: 5706.0 Diferencia: 0.0
Mejor fitness en iteración 79: 5702.0 Diferencia: -4.0
Mejor fitness en iteración 80: 5702.0 Diferencia: -4.0
Mejor fitness en iteración 81: 5702.0 Diferencia: -4.0
Mejor fitness en iteración 82: 5702.0 Diferencia: -4.0
Mejor fitness en iteración 83: 5702.0 Diferencia: -6.0
Mejor fitness en iteración 84: 5702.0 Diferencia: -6.0
Mejor fitness en iteración 85: 5702.0 Diferencia: -6.0
Mejor fitness en iteración 86: 5702.0 Diferencia: -6.0
Mejor fitness en iteración 87: 5702.0 Diferencia: -6.0
Mejor fitness en iteración 88: 5702.0 Diferencia: -6.0
Mejor fitness en iteración 89: 5702.0 Diferencia: -6.0
Mejor fitness en iteración 90: 5702.0 Diferencia: -6.0
Mejor fitness en iteración 91: 5702.0 Diferencia: -6.0
Mejor fitness en iteración 92: 5700.0 Diferencia: -8.0
Mejor fitness en iteración 93: 5694.0 Diferencia: -12.0
Mejor fitness en iteración 94: 5690.0 Diferencia: -12.0
Mejor fitness en iteración 95: 5690.0 Diferencia: -10.0
Mejor fitness en iteración 96: 5688.0 Diferencia: -6.0
Mejor fitness en iteración 97: 5688.0 Diferencia: -2.0
Mejor fitness en iteración 98: 5688.0 Diferencia: -2.0
Mejor fitness en iteración 99: 5688.0 Diferencia: 0.0
Mejor fitness en iteración 100: 5682.0 Diferencia: -6.0
Mejor fitness en iteración 101: 5682.0 Diferencia: -6.0
Mejor fitness en iteración 102: 5682.0 Diferencia: -6.0
Mejor fitness en iteración 103: 5682.0 Diferencia: -29.0
Mejor fitness en iteración 104: 5682.0 Diferencia: -12.0
Mejor fitness en iteración 105: 5682.0 Diferencia: -12.0
Mejor fitness en iteración 106: 5682.0 Diferencia: -12.0
Mejor fitness en iteración 107: 5682.0 Diferencia: -12.0
Mejor fitness en iteración 108: 5682.0 Diferencia: -12.0
Mejor fitness en iteración 109: 5682.0 Diferencia: -12.0
Mejor fitness en iteración 110: 5682.0 Diferencia: -12.0
Mejor fitness en iteración 111: 5682.0 Diferencia: 0.0
Mejor fitness en iteración 112: 5674.0 Diferencia: -20.0
Mejor fitness en iteración 113: 5674.0 Diferencia: -20.0
Mejor fitness en iteración 114: 5662.0 Diferencia: -32.0
Mejor fitness en iteración 115: 5668.0 Diferencia: -6.0
Mejor fitness en iteración 116: 5668.0 Diferencia: -6.0
Mejor fitness en iteración 117: 5668.0 Diferencia: -6.0
Mejor fitness en iteración 118: 5662.0 Diferencia: -12.0
Mejor fitness en iteración 119: 5662.0 Diferencia: -12.0
Mejor fitness en iteración 120: 5662.0 Diferencia: -12.0
Mejor fitness en iteración 121: 5662.0 Diferencia: -12.0
Mejor fitness en iteración 122: 5662.0 Diferencia: -12.0
Mejor fitness en iteración 123: 5662.0 Diferencia: -12.0
Mejor fitness en iteración 124: 5656.0 Diferencia: -18.0
Mejor fitness en iteración 125: 5656.0 Diferencia: -24.0
Mejor fitness en iteración 126: 5656.0 Diferencia: -20.0
Mejor fitness en iteración 127: 5656.0 Diferencia: -20.0
Mejor fitness en iteración 128: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 129: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 130: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 131: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 132: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 133: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 134: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 135: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 136: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 137: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 138: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 139: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 140: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 141: 5656.0 Diferencia: 0.0
Mejor fitness en iteración 142: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 143: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 144: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 145: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 146: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 147: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 148: 5656.0 Diferencia: 0.0
Mejor fitness en iteración 149: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 150: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 151: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 152: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 153: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 154: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 155: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 156: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 157: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 158: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 159: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 160: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 161: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 162: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 163: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 164: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 165: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 166: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 167: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 168: 5656.0 Diferencia: -12.0
Mejor fitness en iteración 169: 5655.0 Diferencia: -13.0
Mejor fitness en iteración 170: 5655.0 Diferencia: -13.0
Mejor fitness en iteración 171: 5649.0 Diferencia: -19.0
Mejor fitness en iteración 172: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 173: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 174: 5649.0 Diferencia: 0.0
Mejor fitness en iteración 175: 5649.0 Diferencia: 0.0
Mejor fitness en iteración 176: 5649.0 Diferencia: 0.0
Mejor fitness en iteración 177: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 178: 5649.0 Diferencia: 0.0
Mejor fitness en iteración 179: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 180: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 181: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 182: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 183: 5649.0 Diferencia: 0.0
Mejor fitness en iteración 184: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 185: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 186: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 187: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 188: 5649.0 Diferencia: 0.0
Mejor fitness en iteración 189: 5649.0 Diferencia: 0.0
Mejor fitness en iteración 190: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 191: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 192: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 193: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 194: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 195: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 196: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 197: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 198: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 199: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 200: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 201: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 202: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 203: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 204: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 205: 5649.0 Diferencia: -6.0
Mejor fitness en iteración 206: 5645.0 Diferencia: -4.0
Mejor fitness en iteración 207: 5645.0 Diferencia: -10.0
Mejor fitness en iteración 208: 5645.0 Diferencia: -4.0
Mejor fitness en iteración 209: 5645.0 Diferencia: 0.0
Mejor fitness en iteración 210: 5645.0 Diferencia: 0.0
Mejor fitness en iteración 211: 5645.0 Diferencia: 0.0
Mejor fitness en iteración 212: 5645.0 Diferencia: 0.0
Mejor fitness en iteración 213: 5645.0 Diferencia: 0.0
Mejor fitness en iteración 214: 5645.0 Diferencia: 0.0
Mejor fitness en iteración 215: 5645.0 Diferencia: 0.0
Mejor fitness en iteración 216: 5645.0 Diferencia: 0.0
Mejor fitness en iteración 217: 5645.0 Diferencia: 0.0
Mejor fitness en iteración 218: 5645.0 Diferencia: 0.0
Mejor fitness en iteración 219: 5645.0 Diferencia: 0.0
Mejor fitness en iteración 220: 5641.0 Diferencia: -4.0
Mejor fitness en iteración 221: 5641.0 Diferencia: -4.0
Mejor fitness en iteración 222: 5641.0 Diferencia: -4.0
Mejor fitness en iteración 223: 5641.0 Diferencia: -4.0
Mejor fitness en iteración 224: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 225: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 226: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 227: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 228: 5641.0 Diferencia: 0.0
Mejor fitness en iteración 229: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 230: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 231: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 232: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 233: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 234: 5641.0 Diferencia: 0.0
Mejor fitness en iteración 235: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 236: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 237: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 238: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 239: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 240: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 241: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 242: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 243: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 244: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 245: 5641.0 Diferencia: 0.0
Mejor fitness en iteración 246: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 247: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 248: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 249: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 250: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 251: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 252: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 253: 5641.0 Diferencia: -2.0
Mejor fitness en iteración 254: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 255: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 256: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 257: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 258: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 259: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 260: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 261: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 262: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 263: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 264: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 265: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 266: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 267: 5641.0 Diferencia: 0.0
Mejor fitness en iteración 268: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 269: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 270: 5641.0 Diferencia: 0.0
Mejor fitness en iteración 271: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 272: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 273: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 274: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 275: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 276: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 277: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 278: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 279: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 280: 5641.0 Diferencia: -98.0
Mejor fitness en iteración 281: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 282: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 283: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 284: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 285: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 286: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 287: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 288: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 289: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 290: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 291: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 292: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 293: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 294: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 295: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 296: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 297: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 298: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 299: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 300: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 301: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 302: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 303: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 304: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 305: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 306: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 307: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 308: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 309: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 310: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 311: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 312: 5641.0 Diferencia: 0.0
Mejor fitness en iteración 313: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 314: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 315: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 316: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 317: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 318: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 319: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 320: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 321: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 322: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 323: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 324: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 325: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 326: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 327: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 328: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 329: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 330: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 331: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 332: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 333: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 334: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 335: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 336: 5641.0 Diferencia: 0.0
Mejor fitness en iteración 337: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 338: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 339: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 340: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 341: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 342: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 343: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 344: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 345: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 346: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 347: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 348: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 349: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 350: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 351: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 352: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 353: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 354: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 355: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 356: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 357: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 358: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 359: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 360: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 361: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 362: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 363: 5641.0 Diferencia: -17.0
Mejor fitness en iteración 364: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 365: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 366: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 367: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 368: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 369: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 370: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 371: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 372: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 373: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 374: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 375: 5641.0 Diferencia: 0.0
Mejor fitness en iteración 376: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 377: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 378: 5641.0 Diferencia: -64.0
Mejor fitness en iteración 379: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 380: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 381: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 382: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 383: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 384: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 385: 5641.0 Diferencia: -18.0
Mejor fitness en iteración 386: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 387: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 388: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 389: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 390: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 391: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 392: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 393: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 394: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 395: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 396: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 397: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 398: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 399: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 400: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 401: 5641.0 Diferencia: 0.0
Mejor fitness en iteración 402: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 403: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 404: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 405: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 406: 5641.0 Diferencia: 0.0
Mejor fitness en iteración 407: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 408: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 409: 5641.0 Diferencia: -6.0
Mejor fitness en iteración 410: 5631.0 Diferencia: -16.0
Mejor fitness en iteración 411: 5631.0 Diferencia: -16.0
Mejor fitness en iteración 412: 5631.0 Diferencia: -10.0
Mejor fitness en iteración 413: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 414: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 415: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 416: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 417: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 418: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 419: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 420: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 421: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 422: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 423: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 424: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 425: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 426: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 427: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 428: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 429: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 430: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 431: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 432: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 433: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 434: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 435: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 436: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 437: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 438: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 439: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 440: 5631.0 Diferencia: -12.0
Mejor fitness en iteración 441: 5631.0 Diferencia: -12.0
